REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2005,New Brunswick,13,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41141364,29.1.18.6,18.4
2003,New Brunswick,13,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41141365,29.1.18.7,26.1
2005,New Brunswick,13,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41141365,29.1.18.7,21.6
2003,New Brunswick,13,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41253543,29.1.18.9,0
2005,New Brunswick,13,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41253543,29.1.18.9,-1
2005,New Brunswick,13,"Life stress, quite a lot (18 years and over)",Statistically different from previous cycle,Number,223,units,0,v41253544,29.1.18.12,-1
2003,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41141367,29.1.19.1,441671
2005,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41141367,29.1.19.1,455766
2003,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41141368,29.1.19.2,429707
2005,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41141368,29.1.19.2,445528
2003,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41141369,29.1.19.3,453635
2005,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41141369,29.1.19.3,466005
2003,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41141371,29.1.19.5,69.2
2005,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41141371,29.1.19.5,71.4
2003,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41141372,29.1.19.6,67.3
2005,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41141372,29.1.19.6,69.8
2003,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41141373,29.1.19.7,71
2005,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41141373,29.1.19.7,73
2003,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41253545,29.1.19.9,1
2005,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41253545,29.1.19.9,1
2005,New Brunswick,13,Very strong or somewhat strong sense of belonging to local community,Statistically different from previous cycle,Number,223,units,0,v41253546,29.1.19.12,0
2003,Quebec,24,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41146351,37.1.2.1,4752405
2005,Quebec,24,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41146351,37.1.2.1,4856766
2003,Quebec,24,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41146352,37.1.2.2,4699109
2005,Quebec,24,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41146352,37.1.2.2,4808454
2003,Quebec,24,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41146353,37.1.2.3,4805702
2005,Quebec,24,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41146353,37.1.2.3,4905078
2003,Quebec,24,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41146355,37.1.2.5,74.7
2005,Quebec,24,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41146355,37.1.2.5,75
2003,Quebec,24,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41146356,37.1.2.6,73.9
2005,Quebec,24,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41146356,37.1.2.6,74.3
2003,Quebec,24,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41146357,37.1.2.7,75.6
2005,Quebec,24,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41146357,37.1.2.7,75.8
2003,Quebec,24,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41255823,37.1.2.9,1
2005,Quebec,24,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41255823,37.1.2.9,1
2005,Quebec,24,Very good or excellent self-rated mental health,Statistically different from previous cycle,Number,223,units,0,v41255824,37.1.2.12,0
2003,Quebec,24,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41146479,37.1.18.1,1667910
2005,Quebec,24,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41146479,37.1.18.1,1536465
2003,Quebec,24,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41146480,37.1.18.2,1611332
2005,Quebec,24,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41146480,37.1.18.2,1490420
2003,Quebec,24,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41146481,37.1.18.3,1724487
2005,Quebec,24,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41146481,37.1.18.3,1582510
2003,Quebec,24,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41146483,37.1.18.5,28.7
2005,Quebec,24,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41146483,37.1.18.5,26
2003,Quebec,24,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41146484,37.1.18.6,27.8
2005,Quebec,24,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41146484,37.1.18.6,25.2
2003,Quebec,24,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41146485,37.1.18.7,29.7
2005,Quebec,24,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41146485,37.1.18.7,26.8
2003,Quebec,24,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41255853,37.1.18.9,1
2005,Quebec,24,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41255853,37.1.18.9,1
2005,Quebec,24,"Life stress, quite a lot (18 years and over)",Statistically different from previous cycle,Number,223,units,0,v41255854,37.1.18.12,-1
2003,Quebec,24,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41146487,37.1.19.1,3391792
2005,Quebec,24,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41146487,37.1.19.1,3427885
2003,Quebec,24,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41146488,37.1.19.2,3328801
2005,Quebec,24,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41146488,37.1.19.2,3370420
2003,Quebec,24,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41146489,37.1.19.3,3454782
2005,Quebec,24,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41146489,37.1.19.3,3485351
2003,Quebec,24,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41146491,37.1.19.5,53.3
2005,Quebec,24,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41146491,37.1.19.5,53
2003,Quebec,24,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41146492,37.1.19.6,52.3
2005,Quebec,24,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41146492,37.1.19.6,52.1
2003,Quebec,24,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41146493,37.1.19.7,54.3
2005,Quebec,24,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41146493,37.1.19.7,53.8
2003,Quebec,24,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41255855,37.1.19.9,-1
2005,Quebec,24,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41255855,37.1.19.9,-1
2005,Quebec,24,Very strong or somewhat strong sense of belonging to local community,Statistically different from previous cycle,Number,223,units,0,v41255856,37.1.19.12,0
2003,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41157231,56.1.2.1,7268903
2005,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41157231,56.1.2.1,7698332
2003,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41157232,56.1.2.2,7199516
2005,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41157232,56.1.2.2,7629478
2003,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41157233,56.1.2.3,7338289
2005,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41157233,56.1.2.3,7767187
2003,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41157235,56.1.2.5,70.7
2005,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41157235,56.1.2.5,72.8
2003,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41157236,56.1.2.6,70
2005,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41157236,56.1.2.6,72.2
2003,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41157237,56.1.2.7,71.4
2005,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41157237,56.1.2.7,73.5
2003,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41260907,56.1.2.9,-1
2005,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41260907,56.1.2.9,0
2005,Ontario by Local Health Integration Network,35,Very good or excellent self-rated mental health,Statistically different from previous cycle,Number,223,units,0,v41260910,56.1.2.12,1
2003,Ontario by Local Health Integration Network,35,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41157359,56.1.18.1,2291581
