REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115120651,2.1.1.3.5,67
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115120651,2.1.1.3.5,66.3
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115120651,2.1.1.3.5,56.3
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115120652,2.1.1.3.6,73.1
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115120652,2.1.1.3.6,71.2
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115120652,2.1.1.3.6,71.4
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115120652,2.1.1.3.6,60.3
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115888305,2.1.1.3.7,0
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115888305,2.1.1.3.7,0
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115888305,2.1.1.3.7,1
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115888305,2.1.1.3.7,0
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078767085,2.1.1.3.9,0
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078767085,2.1.1.3.9,0
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078767085,2.1.1.3.9,-1
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115120654,2.1.1.4.1,23700
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115120654,2.1.1.4.1,31000
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115120654,2.1.1.4.1,34900
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115120654,2.1.1.4.1,59800
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115120655,2.1.1.4.2,19600
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115120655,2.1.1.4.2,26200
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115120655,2.1.1.4.2,29000
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115120655,2.1.1.4.2,54100
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115120656,2.1.1.4.3,28900
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115120656,2.1.1.4.3,37000
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115120656,2.1.1.4.3,43300
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115120656,2.1.1.4.3,66500
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115120657,2.1.1.4.4,5.4
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115120657,2.1.1.4.4,7
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115120657,2.1.1.4.4,8
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115120657,2.1.1.4.4,13.4
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115120658,2.1.1.4.5,4.4
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115120658,2.1.1.4.5,5.8
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115120658,2.1.1.4.5,6.5
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115120658,2.1.1.4.5,12
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115120659,2.1.1.4.6,6.6
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115120659,2.1.1.4.6,8.4
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115120659,2.1.1.4.6,9.7
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115120659,2.1.1.4.6,14.8
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115888306,2.1.1.4.7,0
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115888306,2.1.1.4.7,0
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115888306,2.1.1.4.7,0
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115888306,2.1.1.4.7,0
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078767086,2.1.1.4.9,1
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078767086,2.1.1.4.9,0
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078767086,2.1.1.4.9,1
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115120661,2.1.1.5.1,60800
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115120661,2.1.1.5.1,68400
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115120661,2.1.1.5.1,61000
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115120661,2.1.1.5.1,76500
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115120662,2.1.1.5.2,53900
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115120662,2.1.1.5.2,61200
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115120662,2.1.1.5.2,53400
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115120662,2.1.1.5.2,69100
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115120663,2.1.1.5.3,67700
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115120663,2.1.1.5.3,75300
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115120663,2.1.1.5.3,69800
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115120663,2.1.1.5.3,82800
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v115120664,2.1.1.5.4,13.3
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v115120664,2.1.1.5.4,14.9
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v115120664,2.1.1.5.4,13.4
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v115120664,2.1.1.5.4,16.6
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, percent",Percent,239,units,0,v115120665,2.1.1.5.5,11.9
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, percent",Percent,239,units,0,v115120665,2.1.1.5.5,13.4
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, percent",Percent,239,units,0,v115120665,2.1.1.5.5,11.6
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, percent",Percent,239,units,0,v115120665,2.1.1.5.5,15.1
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, percent",Percent,239,units,0,v115120666,2.1.1.5.6,14.8
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, percent",Percent,239,units,0,v115120666,2.1.1.5.6,16.5
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, percent",Percent,239,units,0,v115120666,2.1.1.5.6,15.3
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, percent",Percent,239,units,0,v115120666,2.1.1.5.6,18.1
2015/2016,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from the Canada rate,Number,223,units,0,v115888307,2.1.1.5.7,-1
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from the Canada rate,Number,223,units,0,v115888307,2.1.1.5.7,-1
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from the Canada rate,Number,223,units,0,v115888307,2.1.1.5.7,-1
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from the Canada rate,Number,223,units,0,v115888307,2.1.1.5.7,-1
2017/2018,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from previous reference period,Number,223,units,0,v1078767087,2.1.1.5.9,0
2019/2020,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from previous reference period,Number,223,units,0,v1078767087,2.1.1.5.9,0
2021/2022,Newfoundland and Labrador,2016A000210,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from previous reference period,Number,223,units,0,v1078767087,2.1.1.5.9,1
