REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2011/2012,Newfoundland and Labrador,10,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v42924755,2.1.1.2.12,0
2013/2014,Newfoundland and Labrador,10,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v42924755,2.1.1.2.12,0
2007/2008,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v48263192,2.1.1.37.1,17368
2009/2010,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v48263192,2.1.1.37.1,15962
2011/2012,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v48263192,2.1.1.37.1,20058
2013/2014,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v48263192,2.1.1.37.1,21532
2007/2008,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v48263196,2.1.1.37.2,13893
2009/2010,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v48263196,2.1.1.37.2,12716
2011/2012,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v48263196,2.1.1.37.2,15860
2013/2014,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v48263196,2.1.1.37.2,17027
2007/2008,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v48263197,2.1.1.37.3,20843
2009/2010,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v48263197,2.1.1.37.3,19207
2011/2012,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v48263197,2.1.1.37.3,24255
2013/2014,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v48263197,2.1.1.37.3,26037
2007/2008,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v48263199,2.1.1.37.5,4.1
2009/2010,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v48263199,2.1.1.37.5,3.7
2011/2012,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v48263199,2.1.1.37.5,4.6
2013/2014,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v48263199,2.1.1.37.5,4.9
2007/2008,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v48263200,2.1.1.37.6,3.2
2009/2010,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v48263200,2.1.1.37.6,2.9
2011/2012,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v48263200,2.1.1.37.6,3.7
2013/2014,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v48263200,2.1.1.37.6,3.9
2007/2008,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v48263201,2.1.1.37.7,4.9
2009/2010,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v48263201,2.1.1.37.7,4.4
2011/2012,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v48263201,2.1.1.37.7,5.6
2013/2014,Newfoundland and Labrador,10,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v48263201,2.1.1.37.7,5.9
2007/2008,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v48263203,2.1.1.37.9,-1
2009/2010,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v48263203,2.1.1.37.9,-1
2011/2012,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v48263203,2.1.1.37.9,-1
2013/2014,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v48263203,2.1.1.37.9,-1
2007/2008,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v48263195,2.1.1.37.12,0
2009/2010,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v48263195,2.1.1.37.12,0
2011/2012,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v48263195,2.1.1.37.12,0
2013/2014,Newfoundland and Labrador,10,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v48263195,2.1.1.37.12,0
2007/2008,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v49381575,2.1.1.45.1,399852
2009/2010,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v49381575,2.1.1.45.1,395150
2011/2012,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v49381575,2.1.1.45.1,399761
2013/2014,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v49381575,2.1.1.45.1,406541
2007/2008,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v49381577,2.1.1.45.2,394180
2009/2010,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v49381577,2.1.1.45.2,388930
2011/2012,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v49381577,2.1.1.45.2,394567
2013/2014,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v49381577,2.1.1.45.2,400729
2007/2008,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49381578,2.1.1.45.3,405524
2009/2010,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49381578,2.1.1.45.3,401369
2011/2012,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49381578,2.1.1.45.3,404954
2013/2014,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49381578,2.1.1.45.3,412353
2007/2008,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49381580,2.1.1.45.5,93.6
2009/2010,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49381580,2.1.1.45.5,91.7
2011/2012,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49381580,2.1.1.45.5,92.5
2013/2014,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49381580,2.1.1.45.5,93.1
2007/2008,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49381581,2.1.1.45.6,92.5
2009/2010,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49381581,2.1.1.45.6,90.4
2011/2012,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49381581,2.1.1.45.6,91.4
2013/2014,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49381581,2.1.1.45.6,92
2007/2008,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49381582,2.1.1.45.7,94.7
2009/2010,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49381582,2.1.1.45.7,93
2011/2012,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49381582,2.1.1.45.7,93.5
2013/2014,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49381582,2.1.1.45.7,94.2
2007/2008,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49381584,2.1.1.45.9,1
2009/2010,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49381584,2.1.1.45.9,0
2011/2012,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49381584,2.1.1.45.9,0
2013/2014,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49381584,2.1.1.45.9,1
2007/2008,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49381576,2.1.1.45.12,0
2009/2010,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49381576,2.1.1.45.12,-1
2011/2012,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49381576,2.1.1.45.12,0
2013/2014,Newfoundland and Labrador,10,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49381576,2.1.1.45.12,0
2007/2008,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42924756,2.1.1.18.1,51422
2009/2010,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42924756,2.1.1.18.1,61092
2011/2012,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42924756,2.1.1.18.1,53898
2013/2014,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42924756,2.1.1.18.1,68137
2007/2008,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42924757,2.1.1.18.2,45262
2009/2010,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42924757,2.1.1.18.2,54118
2011/2012,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42924757,2.1.1.18.2,47640
2013/2014,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42924757,2.1.1.18.2,61292
2007/2008,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42924758,2.1.1.18.3,57582
2009/2010,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42924758,2.1.1.18.3,68065
2011/2012,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42924758,2.1.1.18.3,60155
2013/2014,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42924758,2.1.1.18.3,74982
2007/2008,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42924760,2.1.1.18.5,12.2
2009/2010,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42924760,2.1.1.18.5,14.2
2011/2012,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42924760,2.1.1.18.5,12.6
2013/2014,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42924760,2.1.1.18.5,15.6
2007/2008,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42924761,2.1.1.18.6,10.7
2009/2010,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42924761,2.1.1.18.6,12.6
2011/2012,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42924761,2.1.1.18.6,11.2
2013/2014,Newfoundland and Labrador,10,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42924761,2.1.1.18.6,14.1
